2021-02-16 21:40:41,819 CARME Slurm ID: 25649
2021-02-16 21:40:41,820 gpu device = 0
2021-02-16 21:40:41,821 args = Namespace(arch='DARTS', auxiliary=True, auxiliary_weight=0.4, batch_size=96, cells=20, cutout=True, cutout_length=16, data='../data', drop_path_prob=0.2, epochs=600, gpu=0, grad_clip=5, init_channels=36, last_epoch=0, learning_rate=0.035, learning_rate_min=0, model_path='saved_models', momentum=0.9, pruning_threshold=1e-06, report_freq=0, save='darts-reduce-retraining/darts-reduce-retraining-lr_0.035_momentum_0.9_weight_decay_0.0003_new_init_True_time_20210216-214041', seed=7598, weight_decay=0.0003)
2021-02-16 21:40:41,821 The baseline model is at darts-pruning/darts-pruning-lr_0.001_edec_0_rho_0.9_rdec_0_mu_0.0002_time_20210208-163708/full_weights

2021-02-16 21:40:56,873 alpha_network:
 [(False, array([[0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.]])), (False, array([[0., 0., 0., 1., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 1., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 0., 0., 0.],
       [0., 0., 0., 0., 0., 0., 0.]]))]
2021-02-16 21:40:56,874 genotype_network:
 [[('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('max_pool_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 1), ('skip_connect', 2), ('max_pool_3x3', 0), ('skip_connect', 2), ('max_pool_3x3', 1), ('skip_connect', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('max_pool_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 1), ('skip_connect', 2), ('max_pool_3x3', 0), ('skip_connect', 2), ('max_pool_3x3', 1), ('skip_connect', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [('skip_connect', 0), ('skip_connect', 0)], [('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 2)], [], [('sep_conv_3x3', 0), ('skip_connect', 0), ('skip_connect', 0), ('dil_conv_3x3', 2)]]
2021-02-16 21:40:57,098 The number of trainable parameters before and after operation pruning is 3.349394 MB and 2.063328 MB
2021-02-16 21:43:35,763 (JOBID 25649) epoch 1 lr 3.500000e-02: train_acc 36.787998, valid_acc 51.969997
2021-02-16 21:46:10,736 (JOBID 25649) epoch 2 lr 3.499952e-02: train_acc 58.663998, valid_acc 63.079990
2021-02-16 21:48:44,850 (JOBID 25649) epoch 3 lr 3.499832e-02: train_acc 66.823997, valid_acc 70.029999
2021-02-16 21:51:19,041 (JOBID 25649) epoch 4 lr 3.499664e-02: train_acc 72.043999, valid_acc 73.299995
2021-02-16 21:53:52,908 (JOBID 25649) epoch 5 lr 3.499448e-02: train_acc 75.358002, valid_acc 78.089996
2021-02-16 21:56:27,291 (JOBID 25649) epoch 6 lr 3.499184e-02: train_acc 77.131996, valid_acc 79.099998
2021-02-16 21:59:01,270 (JOBID 25649) epoch 7 lr 3.498873e-02: train_acc 79.082001, valid_acc 78.189995
2021-02-16 22:01:35,122 (JOBID 25649) epoch 8 lr 3.498513e-02: train_acc 80.091995, valid_acc 85.000000
2021-02-16 22:04:08,586 (JOBID 25649) epoch 9 lr 3.498105e-02: train_acc 81.099998, valid_acc 84.139999
2021-02-16 22:06:42,306 (JOBID 25649) epoch 10 lr 3.497650e-02: train_acc 81.799995, valid_acc 81.860001
2021-02-16 22:09:15,673 (JOBID 25649) epoch 11 lr 3.497146e-02: train_acc 82.773994, valid_acc 84.209999
2021-02-16 22:11:49,214 (JOBID 25649) epoch 12 lr 3.496595e-02: train_acc 83.173996, valid_acc 83.540001
2021-02-16 22:14:22,913 (JOBID 25649) epoch 13 lr 3.495995e-02: train_acc 83.697998, valid_acc 83.570000
2021-02-16 22:16:56,503 (JOBID 25649) epoch 14 lr 3.495348e-02: train_acc 84.290001, valid_acc 85.239998
2021-02-16 22:19:30,056 (JOBID 25649) epoch 15 lr 3.494653e-02: train_acc 84.264000, valid_acc 84.430000
2021-02-16 22:22:04,247 (JOBID 25649) epoch 16 lr 3.493910e-02: train_acc 84.645996, valid_acc 82.320000
2021-02-16 22:24:38,138 (JOBID 25649) epoch 17 lr 3.493120e-02: train_acc 85.071999, valid_acc 85.579994
2021-02-16 22:27:11,492 (JOBID 25649) epoch 18 lr 3.492281e-02: train_acc 85.028000, valid_acc 87.379997
2021-02-16 22:29:45,261 (JOBID 25649) epoch 19 lr 3.491395e-02: train_acc 85.375999, valid_acc 86.250000
2021-02-16 22:32:19,146 (JOBID 25649) epoch 20 lr 3.490461e-02: train_acc 85.751999, valid_acc 87.419998
2021-02-16 22:34:53,573 (JOBID 25649) epoch 21 lr 3.489480e-02: train_acc 85.875999, valid_acc 86.829994
2021-02-16 22:37:27,532 (JOBID 25649) epoch 22 lr 3.488450e-02: train_acc 85.907997, valid_acc 82.009995
2021-02-16 22:40:01,456 (JOBID 25649) epoch 23 lr 3.487373e-02: train_acc 86.201996, valid_acc 86.360001
2021-02-16 22:42:35,187 (JOBID 25649) epoch 24 lr 3.486249e-02: train_acc 86.321999, valid_acc 86.430000
2021-02-16 22:45:08,516 (JOBID 25649) epoch 25 lr 3.485076e-02: train_acc 86.351997, valid_acc 86.809998
2021-02-16 22:47:42,193 (JOBID 25649) epoch 26 lr 3.483857e-02: train_acc 86.545998, valid_acc 89.220001
2021-02-16 22:50:15,700 (JOBID 25649) epoch 27 lr 3.482589e-02: train_acc 86.565994, valid_acc 89.320000
2021-02-16 22:52:49,390 (JOBID 25649) epoch 28 lr 3.481275e-02: train_acc 86.405998, valid_acc 86.959999
2021-02-16 22:55:23,256 (JOBID 25649) epoch 29 lr 3.479912e-02: train_acc 86.334000, valid_acc 89.549995
2021-02-16 22:57:57,239 (JOBID 25649) epoch 30 lr 3.478503e-02: train_acc 86.863998, valid_acc 84.639999
2021-02-16 23:00:30,664 (JOBID 25649) epoch 31 lr 3.477045e-02: train_acc 86.863998, valid_acc 88.180000
2021-02-16 23:03:04,491 (JOBID 25649) epoch 32 lr 3.475541e-02: train_acc 87.009995, valid_acc 87.570000
2021-02-16 23:05:38,326 (JOBID 25649) epoch 33 lr 3.473989e-02: train_acc 86.947998, valid_acc 88.439995
2021-02-16 23:08:11,790 (JOBID 25649) epoch 34 lr 3.472390e-02: train_acc 87.007996, valid_acc 88.479996
2021-02-16 23:10:45,638 (JOBID 25649) epoch 35 lr 3.470744e-02: train_acc 87.306000, valid_acc 85.930000
2021-02-16 23:13:19,473 (JOBID 25649) epoch 36 lr 3.469051e-02: train_acc 87.329994, valid_acc 86.930000
2021-02-16 23:15:53,374 (JOBID 25649) epoch 37 lr 3.467310e-02: train_acc 87.435997, valid_acc 85.349998
2021-02-16 23:18:27,042 (JOBID 25649) epoch 38 lr 3.465523e-02: train_acc 87.257996, valid_acc 86.709999
2021-02-16 23:21:01,197 (JOBID 25649) epoch 39 lr 3.463688e-02: train_acc 87.389999, valid_acc 90.119995
2021-02-16 23:23:34,849 (JOBID 25649) epoch 40 lr 3.461806e-02: train_acc 87.461998, valid_acc 89.369995
2021-02-16 23:26:08,526 (JOBID 25649) epoch 41 lr 3.459878e-02: train_acc 87.110001, valid_acc 88.159996
2021-02-16 23:28:42,640 (JOBID 25649) epoch 42 lr 3.457902e-02: train_acc 87.750000, valid_acc 89.110001
2021-02-16 23:31:16,423 (JOBID 25649) epoch 43 lr 3.455880e-02: train_acc 87.453995, valid_acc 89.239998
2021-02-16 23:33:50,209 (JOBID 25649) epoch 44 lr 3.453811e-02: train_acc 87.706001, valid_acc 88.199997
2021-02-16 23:36:23,913 (JOBID 25649) epoch 45 lr 3.451695e-02: train_acc 87.612000, valid_acc 89.680000
2021-02-16 23:38:57,638 (JOBID 25649) epoch 46 lr 3.449533e-02: train_acc 87.529999, valid_acc 88.779999
2021-02-16 23:41:31,408 (JOBID 25649) epoch 47 lr 3.447324e-02: train_acc 87.883995, valid_acc 89.290001
2021-02-16 23:44:04,559 (JOBID 25649) epoch 48 lr 3.445068e-02: train_acc 87.787994, valid_acc 89.680000
2021-02-16 23:46:38,201 (JOBID 25649) epoch 49 lr 3.442767e-02: train_acc 88.087997, valid_acc 89.479996
2021-02-16 23:49:11,727 (JOBID 25649) epoch 50 lr 3.440418e-02: train_acc 87.925995, valid_acc 90.220001
2021-02-16 23:51:45,332 (JOBID 25649) epoch 51 lr 3.438023e-02: train_acc 87.757996, valid_acc 88.809998
2021-02-16 23:54:18,845 (JOBID 25649) epoch 52 lr 3.435582e-02: train_acc 88.121994, valid_acc 86.389999
2021-02-16 23:56:52,710 (JOBID 25649) epoch 53 lr 3.433095e-02: train_acc 88.070000, valid_acc 86.650002
2021-02-16 23:59:26,347 (JOBID 25649) epoch 54 lr 3.430562e-02: train_acc 88.121994, valid_acc 90.229996
2021-02-17 00:02:00,090 (JOBID 25649) epoch 55 lr 3.427982e-02: train_acc 88.153999, valid_acc 85.790001
2021-02-17 00:04:34,203 (JOBID 25649) epoch 56 lr 3.425357e-02: train_acc 88.257996, valid_acc 87.150002
2021-02-17 00:07:07,959 (JOBID 25649) epoch 57 lr 3.422686e-02: train_acc 88.473999, valid_acc 89.809998
2021-02-17 00:09:41,227 (JOBID 25649) epoch 58 lr 3.419969e-02: train_acc 88.199997, valid_acc 91.019997
2021-02-17 00:12:14,716 (JOBID 25649) epoch 59 lr 3.417206e-02: train_acc 88.271996, valid_acc 90.199997
2021-02-17 00:14:48,396 (JOBID 25649) epoch 60 lr 3.414397e-02: train_acc 88.290001, valid_acc 89.169998
2021-02-17 00:17:22,441 (JOBID 25649) epoch 61 lr 3.411543e-02: train_acc 88.327995, valid_acc 90.349998
2021-02-17 00:19:56,143 (JOBID 25649) epoch 62 lr 3.408643e-02: train_acc 88.409996, valid_acc 90.459999
2021-02-17 00:22:29,789 (JOBID 25649) epoch 63 lr 3.405697e-02: train_acc 88.461998, valid_acc 89.820000
2021-02-17 00:25:03,113 (JOBID 25649) epoch 64 lr 3.402707e-02: train_acc 88.374001, valid_acc 90.889999
2021-02-17 00:27:36,459 (JOBID 25649) epoch 65 lr 3.399671e-02: train_acc 88.477997, valid_acc 90.899994
2021-02-17 00:30:10,142 (JOBID 25649) epoch 66 lr 3.396589e-02: train_acc 88.577995, valid_acc 89.769997
2021-02-17 00:32:43,875 (JOBID 25649) epoch 67 lr 3.393463e-02: train_acc 88.535995, valid_acc 90.299995
2021-02-17 00:35:17,306 (JOBID 25649) epoch 68 lr 3.390291e-02: train_acc 88.785995, valid_acc 90.009995
2021-02-17 00:37:51,255 (JOBID 25649) epoch 69 lr 3.387075e-02: train_acc 88.762001, valid_acc 88.729996
